s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 2.4006933E+001, 9.1721278E+002,-3.9758560E+002,-1.1804600E-001,-2.0341596E+002,-6.0310772E-002, 1.1771925E+002, 0.0000000E+000, 4.2849319E+002, 4.3375211E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2303889E+004
 2.4037271E+001, 9.3782083E+002,-4.0471759E+002,-1.1824542E-001,-2.0291562E+002,-6.0348372E-002, 1.2249997E+002, 0.0000000E+000, 4.4593196E+002, 4.5250898E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2361748E+004
 2.4067612E+001, 9.6526906E+002,-4.1363323E+002,-1.1812017E-001,-2.0248313E+002,-6.0234225E-002, 1.2953744E+002, 0.0000000E+000, 4.7121757E+002, 4.7851178E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2422870E+004
 2.4097952E+001, 9.8325322E+002,-4.1591370E+002,-1.1856798E-001,-2.0212878E+002,-5.9955100E-002, 1.3565733E+002, 0.0000000E+000, 4.9371766E+002, 5.0068955E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2486978E+004
 2.4128290E+001, 1.0119859E+003,-4.2152039E+002,-1.1750925E-001,-2.0191991E+002,-6.0163768E-002, 1.4313914E+002, 0.0000000E+000, 5.2171989E+002, 5.3150702E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2554490E+004
 2.4159641E+001, 1.0164125E+003,-4.1893423E+002,-1.2046524E-001,-2.0183669E+002,-6.0731767E-002, 1.4775802E+002, 0.0000000E+000, 5.4350057E+002, 5.4321841E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2627177E+004
 2.4181890E+001, 1.0212522E+003,-4.1795569E+002,-1.1657346E-001,-2.0181965E+002,-6.0965788E-002, 1.4881568E+002, 0.0000000E+000, 5.4306505E+002, 5.5011496E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2678846E+004
 2.4215263E+001, 1.0241993E+003,-4.1241487E+002,-1.1747001E-001,-2.0189628E+002,-6.0882331E-002, 1.5230119E+002, 0.0000000E+000, 5.5808610E+002, 5.6201094E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2758313E+004
 2.4248638E+001, 1.0434669E+003,-4.1510226E+002,-1.1807050E-001,-2.0207318E+002,-6.0814187E-002, 1.5761537E+002, 0.0000000E+000, 5.7752963E+002, 5.8372792E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2840422E+004
 2.4270887E+001, 1.0514785E+003,-4.1607117E+002,-1.1937531E-001,-2.0229788E+002,-6.0811555E-002, 1.6081161E+002, 0.0000000E+000, 5.9196345E+002, 5.9374083E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2896511E+004
 2.4304260E+001, 1.0591075E+003,-4.1725747E+002,-1.1785718E-001,-2.0259548E+002,-6.0738266E-002, 1.6284048E+002, 0.0000000E+000, 5.9825688E+002, 6.0191643E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.2981541E+004
 2.4337633E+001, 1.0710892E+003,-4.2049444E+002,-1.1802598E-001,-2.0302507E+002,-6.0781608E-002, 1.6573078E+002, 0.0000000E+000, 6.1022469E+002, 6.1312165E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3068145E+004
 2.4371008E+001, 1.0820858E+003,-4.2122212E+002,-1.1862288E-001,-2.0348945E+002,-6.0665247E-002, 1.6872759E+002, 0.0000000E+000, 6.2223171E+002, 6.2592252E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3156244E+004
 2.4393257E+001, 1.0795259E+003,-4.1987913E+002,-1.1911384E-001,-2.0388641E+002,-6.0527304E-002, 1.6896523E+002, 0.0000000E+000, 6.2644627E+002, 6.2454595E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3215331E+004
 2.4426630E+001, 1.0699790E+003,-4.1794218E+002,-1.1827773E-001,-2.0426881E+002,-6.0453543E-002, 1.6718970E+002, 0.0000000E+000, 6.1879420E+002, 6.1477898E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3303177E+004
 2.4460003E+001, 1.0673985E+003,-4.1696432E+002,-1.1826053E-001,-2.0467894E+002,-6.0579524E-002, 1.6563309E+002, 0.0000000E+000, 6.1049920E+002, 6.1120953E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3389933E+004
 2.4482252E+001, 1.0590318E+003,-4.1677910E+002,-1.1925929E-001,-2.0499307E+002,-6.0411847E-002, 1.6372539E+002, 0.0000000E+000, 6.0830479E+002, 6.0080530E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3447489E+004
 2.4512178E+001, 1.0526314E+003,-4.1516635E+002,-1.1849971E-001,-2.0525633E+002,-6.0463087E-002, 1.6078120E+002, 0.0000000E+000, 5.9309167E+002, 5.9281092E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3523054E+004
 2.4542103E+001, 1.0369534E+003,-4.1028377E+002,-1.1818635E-001,-2.0553174E+002,-6.0444838E-002, 1.5820581E+002, 0.0000000E+000, 5.8453584E+002, 5.7916509E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3597707E+004
 2.4572027E+001, 1.0101623E+003,-4.0477254E+002,-1.1892319E-001,-2.0578812E+002,-6.0404763E-002, 1.5245689E+002, 0.0000000E+000, 5.6197188E+002, 5.5187925E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3669946E+004
 2.4601952E+001, 9.8950151E+002,-4.0000576E+002,-1.1756188E-001,-2.0605304E+002,-6.0461226E-002, 1.4661113E+002, 0.0000000E+000, 5.3318525E+002, 5.2987582E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3739034E+004
 2.4631878E+001, 9.7798274E+002,-3.9525539E+002,-1.1796671E-001,-2.0635832E+002,-6.0443559E-002, 1.4413026E+002, 0.0000000E+000, 5.2402844E+002, 5.2032088E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3806979E+004
 2.4661802E+001, 9.6790924E+002,-3.9499378E+002,-1.1890555E-001,-2.0667932E+002,-6.0306731E-002, 1.4097778E+002, 0.0000000E+000, 5.1115709E+002, 5.0703470E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3873458E+004
 2.4691727E+001, 9.5894042E+002,-3.9555123E+002,-1.1816841E-001,-2.0702578E+002,-6.0160687E-002, 1.3815713E+002, 0.0000000E+000, 4.9815786E+002, 4.9434220E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.3938569E+004
 2.4721653E+001, 9.4657312E+002,-3.9391637E+002,-1.1892452E-001,-2.0737765E+002,-6.0178141E-002, 1.3460175E+002, 0.0000000E+000, 4.8283521E+002, 4.7970175E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4002031E+004
 2.4751577E+001, 9.3894161E+002,-3.9442285E+002,-1.1881587E-001,-2.0775005E+002,-6.0435990E-002, 1.3084973E+002, 0.0000000E+000, 4.7195278E+002, 4.6743918E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4063834E+004
 2.4781502E+001, 9.4112431E+002,-4.0056292E+002,-1.1778733E-001,-2.0814543E+002,-6.0572671E-002, 1.2725338E+002, 0.0000000E+000, 4.6052592E+002, 4.5949099E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4123767E+004
 2.4811428E+001, 9.5184159E+002,-4.0465208E+002,-1.1718600E-001,-2.0862469E+002,-6.0590788E-002, 1.2689443E+002, 0.0000000E+000, 4.6171310E+002, 4.6528147E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4183213E+004
 2.4841352E+001, 9.6967661E+002,-4.1054514E+002,-1.1905728E-001,-2.0924821E+002,-6.0458349E-002, 1.2975901E+002, 0.0000000E+000, 4.7620410E+002, 4.7946276E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4243961E+004
 2.4871277E+001, 9.6656863E+002,-4.1257500E+002,-1.2019030E-001,-2.0996269E+002,-6.0363350E-002, 1.2903532E+002, 0.0000000E+000, 4.7639018E+002, 4.7288570E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4304769E+004
 2.4901203E+001, 9.6974015E+002,-4.1560754E+002,-1.1759337E-001,-2.1071882E+002,-6.0507088E-002, 1.2811328E+002, 0.0000000E+000, 4.6898118E+002, 4.7134896E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4364797E+004
 2.4931128E+001, 9.7711518E+002,-4.2071477E+002,-1.1876181E-001,-2.1155284E+002,-6.0463698E-002, 1.2816525E+002, 0.0000000E+000, 4.7462238E+002, 4.7283359E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4425160E+004
 2.4961052E+001, 9.7746974E+002,-4.2077674E+002,-1.1929917E-001,-2.1237810E+002,-6.0387396E-002, 1.2795381E+002, 0.0000000E+000, 4.7280667E+002, 4.7208902E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4485287E+004
 2.4990978E+001, 9.7683467E+002,-4.2123903E+002,-1.1810711E-001,-2.1311666E+002,-6.0395128E-002, 1.2738309E+002, 0.0000000E+000, 4.6917414E+002, 4.6968357E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4545106E+004
 2.5026791E+001, 9.8572756E+002,-4.2220814E+002,-1.1832765E-001,-2.1384819E+002,-6.0326179E-002, 1.2915203E+002, 0.0000000E+000, 4.7717190E+002, 4.7864460E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4617627E+004
 2.5053650E+001, 9.8033804E+002,-4.2047487E+002,-1.1895243E-001,-2.1448232E+002,-6.0215840E-002, 1.2857544E+002, 0.0000000E+000, 4.7500686E+002, 4.7377712E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4671903E+004
 2.5084181E+001, 9.6427785E+002,-4.1850976E+002,-1.1920414E-001,-2.1504048E+002,-6.0186796E-002, 1.2490383E+002, 0.0000000E+000, 4.6278225E+002, 4.5545205E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4732270E+004
 2.5116680E+001, 9.5390731E+002,-4.1510792E+002,-1.1677704E-001,-2.1560094E+002,-6.0196864E-002, 1.2130225E+002, 0.0000000E+000, 4.4340787E+002, 4.4432373E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4794110E+004
 2.5149179E+001, 9.5935623E+002,-4.1489622E+002,-1.1804739E-001,-2.1614259E+002,-6.0372983E-002, 1.2258702E+002, 0.0000000E+000, 4.4897517E+002, 4.5072603E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4856522E+004
 2.5170847E+001, 9.6848218E+002,-4.1668632E+002,-1.1787431E-001,-2.1654252E+002,-6.0532883E-002, 1.2498570E+002, 0.0000000E+000, 4.5478942E+002, 4.6006064E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4898766E+004
 2.5203348E+001, 9.7809603E+002,-4.1580689E+002,-1.1813050E-001,-2.1689258E+002,-6.0404966E-002, 1.2904357E+002, 0.0000000E+000, 4.6833266E+002, 4.7426159E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.4964144E+004
 2.5235847E+001, 9.9189772E+002,-4.1886476E+002,-1.1987506E-001,-2.1723898E+002,-6.0521818E-002, 1.3356396E+002, 0.0000000E+000, 4.8620377E+002, 4.8917754E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5032077E+004
 2.5268347E+001, 1.0066573E+003,-4.2457557E+002,-1.1715783E-001,-2.1750327E+002,-6.0693016E-002, 1.3598429E+002, 0.0000000E+000, 4.9535088E+002, 5.0038488E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5101134E+004
 2.5290014E+001, 1.0259883E+003,-4.3145698E+002,-1.1723132E-001,-2.1769923E+002,-6.0903268E-002, 1.3939070E+002, 0.0000000E+000, 5.1176324E+002, 5.1604465E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5148367E+004
 2.5322514E+001, 1.0405553E+003,-4.3127711E+002,-1.1745342E-001,-2.1785378E+002,-6.1090479E-002, 1.4406966E+002, 0.0000000E+000, 5.2883274E+002, 5.3531553E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5221372E+004
 2.5355015E+001, 1.0494906E+003,-4.3142940E+002,-1.1832959E-001,-2.1799503E+002,-6.1089661E-002, 1.4810167E+002, 0.0000000E+000, 5.4529091E+002, 5.4798838E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5296667E+004
 2.5386406E+001, 1.0518243E+003,-4.2886839E+002,-1.1819033E-001,-2.1809456E+002,-6.0765591E-002, 1.5033623E+002, 0.0000000E+000, 5.5262602E+002, 5.5501857E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5370528E+004
 2.5415579E+001, 1.0592251E+003,-4.2950349E+002,-1.1833321E-001,-2.1818681E+002,-6.0518750E-002, 1.5229366E+002, 0.0000000E+000, 5.6246272E+002, 5.6364958E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5440208E+004
 2.5444752E+001, 1.0735870E+003,-4.3331985E+002,-1.1795009E-001,-2.1830430E+002,-6.0572269E-002, 1.5477923E+002, 0.0000000E+000, 5.7060620E+002, 5.7656352E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5510697E+004
 2.5473925E+001, 1.0755614E+003,-4.3526677E+002,-1.1986112E-001,-2.1845491E+002,-6.0242383E-002, 1.5637548E+002, 0.0000000E+000, 5.7955736E+002, 5.7803505E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5582349E+004
 2.5503098E+001, 1.0750854E+003,-4.3244223E+002,-1.1857748E-001,-2.1861976E+002,-6.0042342E-002, 1.5779723E+002, 0.0000000E+000, 5.7998884E+002, 5.8164203E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5654423E+004
 2.5537262E+001, 1.0745527E+003,-4.2979536E+002,-1.2027968E-001,-2.1882287E+002,-6.0058999E-002, 1.5954600E+002, 0.0000000E+000, 5.8742586E+002, 5.8530015E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5740043E+004
 2.5562887E+001, 1.0397946E+003,-4.2253701E+002,-1.1985084E-001,-2.1898957E+002,-6.0240686E-002, 1.5300942E+002, 0.0000000E+000, 5.6323540E+002, 5.5109732E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5802200E+004
 2.5597052E+001, 1.0083564E+003,-4.1368207E+002,-1.1657337E-001,-2.1910988E+002,-6.0243743E-002, 1.4487203E+002, 0.0000000E+000, 5.2603591E+002, 5.2025968E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5880340E+004
 2.5622675E+001, 9.9182460E+002,-4.1190453E+002,-1.1848209E-001,-2.1920133E+002,-5.9979501E-002, 1.3915371E+002, 0.0000000E+000, 5.0467714E+002, 4.9969398E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.5936601E+004
 2.5656839E+001, 9.7258361E+002,-4.1086934E+002,-1.2060476E-001,-2.1923978E+002,-5.9772049E-002, 1.3257587E+002, 0.0000000E+000, 4.8216387E+002, 4.7486999E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6008298E+004
 2.5684172E+001, 9.4733645E+002,-4.0813845E+002,-1.1850191E-001,-2.1918390E+002,-5.9833617E-002, 1.2410946E+002, 0.0000000E+000, 4.5138725E+002, 4.4394522E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6062022E+004
 2.5712357E+001, 9.3353176E+002,-4.0458559E+002,-1.1692280E-001,-2.1907625E+002,-6.0013731E-002, 1.1879555E+002, 0.0000000E+000, 4.3079196E+002, 4.2848853E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6114798E+004
 2.5740543E+001, 9.3246087E+002,-4.0578192E+002,-1.1822948E-001,-2.1895688E+002,-6.0011310E-002, 1.1661219E+002, 0.0000000E+000, 4.2433592E+002, 4.2415602E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6166443E+004
 2.5778124E+001, 9.4263322E+002,-4.1346415E+002,-1.1866891E-001,-2.1888017E+002,-6.0074338E-002, 1.1622075E+002, 0.0000000E+000, 4.2648873E+002, 4.2633091E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6235089E+004
 2.5806311E+001, 9.4811673E+002,-4.2017384E+002,-1.1939669E-001,-2.1898313E+002,-6.0193638E-002, 1.1511831E+002, 0.0000000E+000, 4.2380870E+002, 4.2389848E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6286063E+004
 2.5834497E+001, 9.5422775E+002,-4.2421906E+002,-1.1886280E-001,-2.1926528E+002,-6.0141423E-002, 1.1488521E+002, 0.0000000E+000, 4.2445327E+002, 4.2544962E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6336872E+004
 2.5862682E+001, 9.5426187E+002,-4.2593529E+002,-1.1937454E-001,-2.1970262E+002,-6.0110665E-002, 1.1469366E+002, 0.0000000E+000, 4.2496764E+002, 4.2313813E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6387742E+004
 2.5890869E+001, 9.5234455E+002,-4.2503342E+002,-1.1871736E-001,-2.2023509E+002,-6.0104907E-002, 1.1376728E+002, 0.0000000E+000, 4.2040499E+002, 4.2066449E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6438082E+004
 2.5921873E+001, 9.4623869E+002,-4.2151595E+002,-1.1894107E-001,-2.2080637E+002,-6.0001560E-002, 1.1324359E+002, 0.0000000E+000, 4.1784688E+002, 4.1698102E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6493232E+004
 2.5952877E+001, 9.5052629E+002,-4.2126028E+002,-1.1821776E-001,-2.2135398E+002,-5.9721834E-002, 1.1442997E+002, 0.0000000E+000, 4.1986191E+002, 4.2216405E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6548732E+004
 2.5983883E+001, 9.5772437E+002,-4.2368986E+002,-1.1902705E-001,-2.2187391E+002,-5.9864118E-002, 1.1593236E+002, 0.0000000E+000, 4.2646910E+002, 4.2791406E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6605045E+004
 2.6011038E+001, 9.6247046E+002,-4.2457567E+002,-1.1972275E-001,-2.2231467E+002,-5.9901207E-002, 1.1708126E+002, 0.0000000E+000, 4.3231759E+002, 4.3248176E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6654947E+004
 2.6047243E+001, 9.5144345E+002,-4.2309869E+002,-1.1895820E-001,-2.2274511E+002,-5.9824996E-002, 1.1423682E+002, 0.0000000E+000, 4.2273607E+002, 4.1965768E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6720145E+004
 2.6074398E+001, 9.4733524E+002,-4.2171556E+002,-1.1779810E-001,-2.2313069E+002,-5.9845117E-002, 1.1247895E+002, 0.0000000E+000, 4.1386824E+002, 4.1479029E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6768051E+004
 2.6101553E+001, 9.5177124E+002,-4.2278153E+002,-1.1906470E-001,-2.2342568E+002,-5.9877288E-002, 1.1345049E+002, 0.0000000E+000, 4.1803523E+002, 4.1883557E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6816363E+004
 2.6137758E+001, 9.5362206E+002,-4.2452345E+002,-1.1935015E-001,-2.2369578E+002,-5.9866246E-002, 1.1433031E+002, 0.0000000E+000, 4.1955691E+002, 4.1955392E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6881297E+004
 2.6164913E+001, 9.5230112E+002,-4.2388981E+002,-1.1923931E-001,-2.2389182E+002,-5.9867833E-002, 1.1465242E+002, 0.0000000E+000, 4.1782707E+002, 4.1899281E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6930078E+004
 2.6192068E+001, 9.5277436E+002,-4.2436835E+002,-1.1949674E-001,-2.2400532E+002,-5.9750457E-002, 1.1564439E+002, 0.0000000E+000, 4.1985016E+002, 4.1986583E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.6979346E+004
 2.6228275E+001, 9.6475673E+002,-4.2767015E+002,-1.1807629E-001,-2.2410907E+002,-5.9633903E-002, 1.1771705E+002, 0.0000000E+000, 4.2537620E+002, 4.3051684E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7045881E+004
 2.6255428E+001, 9.8432790E+002,-4.3407259E+002,-1.1946327E-001,-2.2424409E+002,-5.9741052E-002, 1.2146210E+002, 0.0000000E+000, 4.4301196E+002, 4.4729412E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7097441E+004
 2.6282583E+001, 9.9780222E+002,-4.3750710E+002,-1.1969282E-001,-2.2441409E+002,-5.9870099E-002, 1.2483013E+002, 0.0000000E+000, 4.5660619E+002, 4.6053160E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7150432E+004
 2.6318790E+001, 1.0043929E+003,-4.3829435E+002,-1.1919368E-001,-2.2468286E+002,-5.9890797E-002, 1.2767984E+002, 0.0000000E+000, 4.6809051E+002, 4.6891646E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7222869E+004
 2.6345945E+001, 1.0065767E+003,-4.3757647E+002,-1.1856509E-001,-2.2500555E+002,-6.0205297E-002, 1.2922632E+002, 0.0000000E+000, 4.7230115E+002, 4.7304224E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7277855E+004
 2.6373100E+001, 1.0061638E+003,-4.3653675E+002,-1.1839955E-001,-2.2528719E+002,-6.0411701E-002, 1.2999936E+002, 0.0000000E+000, 4.7385829E+002, 4.7416043E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7333224E+004
 2.6402969E+001, 1.0110167E+003,-4.3623776E+002,-1.1744702E-001,-2.2556898E+002,-6.0289039E-002, 1.3137973E+002, 0.0000000E+000, 4.7633247E+002, 4.8041192E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7394544E+004
 2.6432840E+001, 1.0375203E+003,-4.4041951E+002,-1.1769506E-001,-2.2583738E+002,-6.0305981E-002, 1.3732326E+002, 0.0000000E+000, 4.9800593E+002, 5.0840863E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7458299E+004
 2.6462709E+001, 1.0807483E+003,-4.4876780E+002,-1.1822730E-001,-2.2604869E+002,-6.0228137E-002, 1.4748203E+002, 0.0000000E+000, 5.3937012E+002, 5.5323541E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7526570E+004
 2.6492580E+001, 1.1065972E+003,-4.5561142E+002,-1.1988535E-001,-2.2622229E+002,-5.9996417E-002, 1.5561895E+002, 0.0000000E+000, 5.7683728E+002, 5.8020260E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7599245E+004
 2.6522449E+001, 1.1128129E+003,-4.5575767E+002,-1.2032526E-001,-2.2637879E+002,-5.9869917E-002, 1.5799748E+002, 0.0000000E+000, 5.8833893E+002, 5.8849368E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7673296E+004
 2.6552320E+001, 1.0932805E+003,-4.4991539E+002,-1.2030328E-001,-2.2654677E+002,-6.0089526E-002, 1.5585800E+002, 0.0000000E+000, 5.8010831E+002, 5.7249599E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7746723E+004
 2.6582191E+001, 1.0634459E+003,-4.4099679E+002,-1.1850280E-001,-2.2672772E+002,-6.0054529E-002, 1.4966762E+002, 0.0000000E+000, 5.5306554E+002, 5.4521050E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7817315E+004
 2.6612061E+001, 1.0378332E+003,-4.3160131E+002,-1.1882373E-001,-2.2692862E+002,-5.9913014E-002, 1.4379913E+002, 0.0000000E+000, 5.3215986E+002, 5.2292362E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7885391E+004
 2.6641932E+001, 1.0156471E+003,-4.2885214E+002,-1.1964352E-001,-2.2710956E+002,-5.9733067E-002, 1.3635477E+002, 0.0000000E+000, 5.0363891E+002, 4.9586075E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.7949809E+004
 2.6671801E+001, 9.9117383E+002,-4.2378912E+002,-1.1885824E-001,-2.2727058E+002,-5.9505985E-002, 1.2946717E+002, 0.0000000E+000, 4.7840180E+002, 4.6940295E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8011066E+004
 2.6701672E+001, 9.5464146E+002,-4.1628008E+002,-1.1950325E-001,-2.2740915E+002,-5.9307608E-002, 1.2006506E+002, 0.0000000E+000, 4.4192868E+002, 4.3083847E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8068086E+004
 2.6730526E+001, 9.3689172E+002,-4.1168730E+002,-1.1816230E-001,-2.2753251E+002,-5.9204944E-002, 1.1406761E+002, 0.0000000E+000, 4.1477068E+002, 4.1156216E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8119958E+004
 2.6766291E+001, 9.2780270E+002,-4.1183433E+002,-1.1967500E-001,-2.2766941E+002,-5.9383113E-002, 1.1002829E+002, 0.0000000E+000, 4.0198336E+002, 3.9814819E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8182089E+004
 2.6793114E+001, 9.1963994E+002,-4.1590370E+002,-1.2027106E-001,-2.2783052E+002,-5.9599376E-002, 1.0501695E+002, 0.0000000E+000, 3.8657939E+002, 3.8074280E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8226677E+004
 2.6828876E+001, 9.2499012E+002,-4.2226465E+002,-1.1776603E-001,-2.2804947E+002,-5.9781338E-002, 1.0295007E+002, 0.0000000E+000, 3.7670889E+002, 3.7744852E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8284447E+004
 2.6855701E+001, 9.4314109E+002,-4.2880322E+002,-1.1890754E-001,-2.2836153E+002,-5.9847178E-002, 1.0530353E+002, 0.0000000E+000, 3.8575825E+002, 3.9110111E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8328502E+004
 2.6882524E+001, 9.5207967E+002,-4.3379951E+002,-1.2084764E-001,-2.2868972E+002,-5.9745683E-002, 1.0699538E+002, 0.0000000E+000, 3.9507225E+002, 3.9640523E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8373435E+004
 2.6918287E+001, 9.6502142E+002,-4.4025134E+002,-1.1933452E-001,-2.2907116E+002,-5.9885829E-002, 1.0994428E+002, 0.0000000E+000, 4.0506705E+002, 4.0546398E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8435026E+004
 2.6945110E+001, 9.6626452E+002,-4.4624017E+002,-1.1925935E-001,-2.2934850E+002,-5.9979215E-002, 1.0982052E+002, 0.0000000E+000, 4.0286285E+002, 4.0031713E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 8.8481401E+004
