s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 2.3973112E+001, 4.9003726E+002,-1.6611349E+002,-5.7575439E-002,-9.5227736E+001,-3.1451956E-002, 8.9620095E+001, 0.0000000E+000, 3.1815127E+002, 3.1822710E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4344760E+004
 2.4005117E+001, 4.9440608E+002,-1.6603061E+002,-5.7402831E-002,-9.5302501E+001,-3.1498882E-002, 9.0766452E+001, 0.0000000E+000, 3.2161249E+002, 3.2375052E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4390215E+004
 2.4037121E+001, 4.9787337E+002,-1.6839266E+002,-5.8519630E-002,-9.5381433E+001,-3.1525050E-002, 9.1628314E+001, 0.0000000E+000, 3.2575558E+002, 3.2563755E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4436225E+004
 2.4069126E+001, 4.9689803E+002,-1.6749295E+002,-5.7896802E-002,-9.5439045E+001,-3.1533012E-002, 9.1690594E+001, 0.0000000E+000, 3.2471152E+002, 3.2556720E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4482224E+004
 2.4090462E+001, 5.0132241E+002,-1.6831352E+002,-5.7366194E-002,-9.5473530E+001,-3.1527026E-002, 9.2667592E+001, 0.0000000E+000, 3.2799285E+002, 3.3011406E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4513170E+004
 2.4122467E+001, 5.0392256E+002,-1.6827419E+002,-5.8252360E-002,-9.5500824E+001,-3.1495915E-002, 9.3763827E+001, 0.0000000E+000, 3.3278589E+002, 3.3382162E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4560201E+004
 2.4154470E+001, 5.0371281E+002,-1.6753749E+002,-5.8299646E-002,-9.5518562E+001,-3.1454957E-002, 9.4257194E+001, 0.0000000E+000, 3.3447865E+002, 3.3482421E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4607515E+004
 2.4186476E+001, 5.0522258E+002,-1.6787179E+002,-5.7925672E-002,-9.5524329E+001,-3.1385648E-002, 9.5012311E+001, 0.0000000E+000, 3.3585118E+002, 3.3674946E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4655155E+004
 2.4218479E+001, 5.0744325E+002,-1.6805209E+002,-5.8204009E-002,-9.5555021E+001,-3.1325832E-002, 9.5907517E+001, 0.0000000E+000, 3.3859118E+002, 3.3965413E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4703251E+004
 2.4250484E+001, 5.0784134E+002,-1.6656290E+002,-5.8247113E-002,-9.5642020E+001,-3.1360157E-002, 9.6888758E+001, 0.0000000E+000, 3.4193029E+002, 3.4243557E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4751868E+004
 2.4271820E+001, 5.1134805E+002,-1.6634128E+002,-5.7629833E-002,-9.5750049E+001,-3.1463785E-002, 9.8001357E+001, 0.0000000E+000, 3.4491619E+002, 3.4716898E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4784578E+004
 2.4303823E+001, 5.1617548E+002,-1.6821231E+002,-5.7799777E-002,-9.5886200E+001,-3.1527940E-002, 9.9210115E+001, 0.0000000E+000, 3.4925485E+002, 3.5119776E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4834271E+004
 2.4335829E+001, 5.1343429E+002,-1.6768063E+002,-5.8003500E-002,-9.6064478E+001,-3.1614669E-002, 9.9188968E+001, 0.0000000E+000, 3.5039228E+002, 3.4878854E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4884214E+004
 2.4367832E+001, 5.0644175E+002,-1.6586413E+002,-5.7891221E-002,-9.6247923E+001,-3.1641961E-002, 9.7575253E+001, 0.0000000E+000, 3.4482890E+002, 3.4181542E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4933464E+004
 2.4399837E+001, 5.0178216E+002,-1.6453533E+002,-5.7142537E-002,-9.6454910E+001,-3.1640832E-002, 9.5569625E+001, 0.0000000E+000, 3.3644909E+002, 3.3627277E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.4981538E+004
 2.4421173E+001, 4.9704524E+002,-1.6364666E+002,-5.8127473E-002,-9.6679681E+001,-3.1636863E-002, 9.4064835E+001, 0.0000000E+000, 3.3307171E+002, 3.3069397E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5013180E+004
 2.4453178E+001, 4.9507331E+002,-1.6458695E+002,-5.7484499E-002,-9.6935608E+001,-3.1638221E-002, 9.2396584E+001, 0.0000000E+000, 3.2658039E+002, 3.2585822E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5059692E+004
 2.4485182E+001, 4.9188453E+002,-1.6464352E+002,-5.7823408E-002,-9.7269817E+001,-3.1614022E-002, 9.0721888E+001, 0.0000000E+000, 3.2180189E+002, 3.2060364E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5105394E+004
 2.4517187E+001, 4.8706871E+002,-1.6372853E+002,-5.8138076E-002,-9.7604838E+001,-3.1554274E-002, 8.8987276E+001, 0.0000000E+000, 3.1768912E+002, 3.1463292E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5150358E+004
 2.4540657E+001, 4.8612284E+002,-1.6423566E+002,-5.7794178E-002,-9.7880573E+001,-3.1636471E-002, 8.7686589E+001, 0.0000000E+000, 3.1198325E+002, 3.1160376E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5182702E+004
 2.4575861E+001, 4.8588005E+002,-1.6503257E+002,-5.7588196E-002,-9.8139832E+001,-3.1702719E-002, 8.6956463E+001, 0.0000000E+000, 3.0973037E+002, 3.0957482E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5230783E+004
 2.4611065E+001, 4.8946858E+002,-1.6652200E+002,-5.7336766E-002,-9.8420892E+001,-3.1704804E-002, 8.7082394E+001, 0.0000000E+000, 3.1056207E+002, 3.1151904E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5278859E+004
 2.4634535E+001, 4.9265993E+002,-1.6876532E+002,-5.8206937E-002,-9.8633024E+001,-3.1691896E-002, 8.7260351E+001, 0.0000000E+000, 3.1206783E+002, 3.1243203E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5310995E+004
 2.4669741E+001, 4.8892096E+002,-1.6812665E+002,-5.8376462E-002,-9.8798806E+001,-3.1636042E-002, 8.6120353E+001, 0.0000000E+000, 3.0908526E+002, 3.0802585E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5358681E+004
 2.4693211E+001, 4.9418446E+002,-1.7122451E+002,-5.6620538E-002,-9.8926269E+001,-3.1667026E-002, 8.6571346E+001, 0.0000000E+000, 3.0940553E+002, 3.1051674E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5390507E+004
 2.4728415E+001, 4.9945422E+002,-1.7248357E+002,-5.7296136E-002,-9.9024429E+001,-3.1681584E-002, 8.7737936E+001, 0.0000000E+000, 3.1276450E+002, 3.1559518E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5438769E+004
 2.4751884E+001, 5.0606714E+002,-1.7351187E+002,-5.7928963E-002,-9.9108984E+001,-3.1628861E-002, 8.9953198E+001, 0.0000000E+000, 3.2206834E+002, 3.2330993E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5471834E+004
 2.4787090E+001, 5.0744584E+002,-1.7422482E+002,-5.8096543E-002,-9.9174164E+001,-3.1633311E-002, 9.0795332E+001, 0.0000000E+000, 3.2364222E+002, 3.2475246E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5521867E+004
 2.4810560E+001, 5.0542976E+002,-1.7052136E+002,-5.7647132E-002,-9.9244227E+001,-3.1709989E-002, 9.1961164E+001, 0.0000000E+000, 3.2725812E+002, 3.2753598E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5555700E+004
 2.4845764E+001, 5.0911783E+002,-1.7092503E+002,-5.7521365E-002,-9.9324884E+001,-3.1713554E-002, 9.3388084E+001, 0.0000000E+000, 3.3015671E+002, 3.3216676E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5607088E+004
 2.4880968E+001, 5.1086846E+002,-1.6972884E+002,-5.7798149E-002,-9.9455405E+001,-3.1740099E-002, 9.4975887E+001, 0.0000000E+000, 3.3530063E+002, 3.3657056E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5659439E+004
 2.4904438E+001, 5.1059801E+002,-1.7038070E+002,-5.7728931E-002,-9.9572462E+001,-3.1763735E-002, 9.5239892E+001, 0.0000000E+000, 3.3647150E+002, 3.3579524E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5694543E+004
 2.4939644E+001, 5.1091157E+002,-1.7004951E+002,-5.7522248E-002,-9.9668572E+001,-3.1802675E-002, 9.5685911E+001, 0.0000000E+000, 3.3658502E+002, 3.3679007E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5747373E+004
 2.4963114E+001, 5.0872687E+002,-1.6657111E+002,-5.7853342E-002,-9.9747779E+001,-3.1860477E-002, 9.5944637E+001, 0.0000000E+000, 3.3755366E+002, 3.3826290E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5782700E+004
 2.4998318E+001, 5.1092761E+002,-1.6919373E+002,-5.7876483E-002,-9.9812115E+001,-3.1900674E-002, 9.5814344E+001, 0.0000000E+000, 3.3809672E+002, 3.3764633E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5835694E+004
 2.5021788E+001, 5.1169647E+002,-1.7192695E+002,-5.7809301E-002,-9.9869312E+001,-3.1863833E-002, 9.5218513E+001, 0.0000000E+000, 3.3677499E+002, 3.3502905E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5870850E+004
 2.5056993E+001, 5.0563586E+002,-1.6871416E+002,-5.7660058E-002,-9.9942264E+001,-3.1794944E-002, 9.4051079E+001, 0.0000000E+000, 3.3246202E+002, 3.3094106E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5922952E+004
 2.5080463E+001, 5.0480736E+002,-1.6788252E+002,-5.7064721E-002,-1.0004341E+002,-3.1693362E-002, 9.3597856E+001, 0.0000000E+000, 3.3027224E+002, 3.3039054E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.5957424E+004
 2.5115667E+001, 5.0483686E+002,-1.6842896E+002,-5.7777921E-002,-1.0018859E+002,-3.1578014E-002, 9.3267355E+001, 0.0000000E+000, 3.2965997E+002, 3.2939731E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6008994E+004
 2.5150871E+001, 5.0450154E+002,-1.6779821E+002,-5.7789849E-002,-1.0041421E+002,-3.1566795E-002, 9.3319758E+001, 0.0000000E+000, 3.2970417E+002, 3.2951952E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6060560E+004
 2.5174341E+001, 5.0224834E+002,-1.6727000E+002,-5.7928390E-002,-1.0063200E+002,-3.1583568E-002, 9.2769213E+001, 0.0000000E+000, 3.2752940E+002, 3.2702604E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6094761E+004
 2.5209547E+001, 5.0248882E+002,-1.6725118E+002,-5.7379740E-002,-1.0086878E+002,-3.1643718E-002, 9.2923987E+001, 0.0000000E+000, 3.2738219E+002, 3.2720382E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6146097E+004
 2.5233017E+001, 5.0458884E+002,-1.6674243E+002,-5.7220391E-002,-1.0111681E+002,-3.1777558E-002, 9.3624717E+001, 0.0000000E+000, 3.2776127E+002, 3.3026532E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6180434E+004
 2.5268221E+001, 5.0957461E+002,-1.6748956E+002,-5.7683691E-002,-1.0138145E+002,-3.1777149E-002, 9.5142942E+001, 0.0000000E+000, 3.3512362E+002, 3.3575708E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6232960E+004
 2.5291691E+001, 5.0517126E+002,-1.6788944E+002,-5.8734286E-002,-1.0162189E+002,-3.1723417E-002, 9.4130772E+001, 0.0000000E+000, 3.3231240E+002, 3.2970025E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6267764E+004
 2.5326897E+001, 4.9908765E+002,-1.6682396E+002,-5.7711829E-002,-1.0181731E+002,-3.1599858E-002, 9.2445652E+001, 0.0000000E+000, 3.2584108E+002, 3.2280272E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6319102E+004
 2.5350367E+001, 4.9657968E+002,-1.6653528E+002,-5.7697299E-002,-1.0198969E+002,-3.1598933E-002, 9.0954054E+001, 0.0000000E+000, 3.1956550E+002, 3.1891947E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6352664E+004
 2.5385571E+001, 4.9414549E+002,-1.6743072E+002,-5.7874113E-002,-1.0215456E+002,-3.1666716E-002, 8.9557668E+001, 0.0000000E+000, 3.1536370E+002, 3.1402833E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6402284E+004
 2.5420774E+001, 4.9105981E+002,-1.6742749E+002,-5.7605192E-002,-1.0236168E+002,-3.1679951E-002, 8.8161188E+001, 0.0000000E+000, 3.1020219E+002, 3.0934254E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6451083E+004
 2.5444244E+001, 4.8978577E+002,-1.6690043E+002,-5.7499904E-002,-1.0255079E+002,-3.1727470E-002, 8.7624650E+001, 0.0000000E+000, 3.0812997E+002, 3.0786997E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6483391E+004
 2.5479450E+001, 4.8987747E+002,-1.6739198E+002,-5.7558314E-002,-1.0274256E+002,-3.1710333E-002, 8.7362610E+001, 0.0000000E+000, 3.0698471E+002, 3.0701626E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6531684E+004
 2.5502920E+001, 4.8899251E+002,-1.6674642E+002,-5.7797363E-002,-1.0292984E+002,-3.1672061E-002, 8.7094707E+001, 0.0000000E+000, 3.0648391E+002, 3.0632150E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6563791E+004
 2.5538124E+001, 4.8787461E+002,-1.6677848E+002,-5.7897628E-002,-1.0310056E+002,-3.1644647E-002, 8.6774326E+001, 0.0000000E+000, 3.0535139E+002, 3.0468036E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6611813E+004
 2.5561594E+001, 4.8798409E+002,-1.6660308E+002,-5.7463011E-002,-1.0325324E+002,-3.1662819E-002, 8.6551044E+001, 0.0000000E+000, 3.0378404E+002, 3.0458969E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6643675E+004
 2.5596800E+001, 4.8890481E+002,-1.6827801E+002,-5.7749017E-002,-1.0338557E+002,-3.1711682E-002, 8.6306159E+001, 0.0000000E+000, 3.0384381E+002, 3.0345793E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6691415E+004
 2.5620270E+001, 4.8736818E+002,-1.6777436E+002,-5.7776992E-002,-1.0349445E+002,-3.1734862E-002, 8.5983541E+001, 0.0000000E+000, 3.0217486E+002, 3.0199339E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6723103E+004
 2.5657820E+001, 4.8730076E+002,-1.6897171E+002,-5.7872824E-002,-1.0359045E+002,-3.1750570E-002, 8.5363314E+001, 0.0000000E+000, 2.9982406E+002, 3.0001229E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6773436E+004
 2.5683638E+001, 4.8419862E+002,-1.6606799E+002,-5.7458657E-002,-1.0369179E+002,-3.1754208E-002, 8.5099128E+001, 0.0000000E+000, 3.0039727E+002, 2.9944874E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6808012E+004
 2.5722363E+001, 4.8926223E+002,-1.6977394E+002,-5.7370395E-002,-1.0379752E+002,-3.1728132E-002, 8.5089632E+001, 0.0000000E+000, 2.9964124E+002, 3.0069130E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6859662E+004
 2.5748180E+001, 4.8914327E+002,-1.6812182E+002,-5.7906791E-002,-1.0389683E+002,-3.1595599E-002, 8.5508353E+001, 0.0000000E+000, 3.0184117E+002, 3.0254346E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6894292E+004
 2.5773996E+001, 4.9697155E+002,-1.7328715E+002,-5.7741215E-002,-1.0396989E+002,-3.1474031E-002, 8.6148216E+001, 0.0000000E+000, 3.0323310E+002, 3.0577351E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6929054E+004
 2.5812721E+001, 5.0088957E+002,-1.7287650E+002,-5.7649545E-002,-1.0406508E+002,-3.1543326E-002, 8.7716672E+001, 0.0000000E+000, 3.0953552E+002, 3.1157547E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.6982191E+004
 2.5838539E+001, 5.0420047E+002,-1.7414800E+002,-5.8172538E-002,-1.0416969E+002,-3.1584752E-002, 8.8917633E+001, 0.0000000E+000, 3.1466459E+002, 3.1471065E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7018206E+004
 2.5864355E+001, 5.0411002E+002,-1.7324449E+002,-5.8119660E-002,-1.0425040E+002,-3.1645435E-002, 8.9193956E+001, 0.0000000E+000, 3.1507851E+002, 3.1571932E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7054320E+004
 2.5890173E+001, 5.0233863E+002,-1.7321671E+002,-5.8016942E-002,-1.0431771E+002,-3.1626805E-002, 8.8822515E+001, 0.0000000E+000, 3.1447165E+002, 3.1353708E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7090372E+004
 2.5928898E+001, 5.0117456E+002,-1.7185457E+002,-5.7611511E-002,-1.0436267E+002,-3.1557365E-002, 8.8717408E+001, 0.0000000E+000, 3.1279929E+002, 3.1358556E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7144228E+004
 2.5954714E+001, 5.0158247E+002,-1.7081256E+002,-5.7901647E-002,-1.0437303E+002,-3.1604417E-002, 8.9175107E+001, 0.0000000E+000, 3.1475228E+002, 3.1548249E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7180330E+004
 2.5980532E+001, 5.0250672E+002,-1.7095460E+002,-5.7939804E-002,-1.0436597E+002,-3.1655286E-002, 8.9494105E+001, 0.0000000E+000, 3.1672947E+002, 3.1659066E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7216610E+004
 2.6019257E+001, 5.0227416E+002,-1.7110735E+002,-5.8083502E-002,-1.0433633E+002,-3.1621921E-002, 8.9044232E+001, 0.0000000E+000, 3.1593651E+002, 3.1578500E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7270784E+004
 2.6045073E+001, 5.0201755E+002,-1.7131206E+002,-5.8142632E-002,-1.0429996E+002,-3.1622483E-002, 8.8755771E+001, 0.0000000E+000, 3.1548984E+002, 3.1507154E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7306785E+004
 2.6070890E+001, 5.0353672E+002,-1.7161669E+002,-5.7744691E-002,-1.0427374E+002,-3.1671500E-002, 8.8722871E+001, 0.0000000E+000, 3.1487763E+002, 3.1627975E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7342661E+004
 2.6109615E+001, 5.0172424E+002,-1.7214647E+002,-5.8043405E-002,-1.0427491E+002,-3.1623482E-002, 8.8346804E+001, 0.0000000E+000, 3.1659403E+002, 3.1355999E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7396655E+004
 2.6135431E+001, 4.9920184E+002,-1.7162662E+002,-5.7697869E-002,-1.0430593E+002,-3.1623073E-002, 8.7097785E+001, 0.0000000E+000, 3.1115630E+002, 3.1027774E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7432025E+004
 2.6161249E+001, 4.9580518E+002,-1.7176017E+002,-5.7828801E-002,-1.0434963E+002,-3.1623120E-002, 8.5689720E+001, 0.0000000E+000, 3.0680679E+002, 3.0529564E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7466865E+004
 2.6199974E+001, 4.9184007E+002,-1.7269592E+002,-5.7836390E-002,-1.0441911E+002,-3.1587107E-002, 8.3539201E+001, 0.0000000E+000, 2.9990887E+002, 2.9817481E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7517851E+004
 2.6225790E+001, 4.8772324E+002,-1.7142195E+002,-5.7496176E-002,-1.0448916E+002,-3.1563675E-002, 8.2003051E+001, 0.0000000E+000, 2.9431062E+002, 2.9372612E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7551141E+004
 2.6251608E+001, 4.9080597E+002,-1.7330143E+002,-5.7176814E-002,-1.0454811E+002,-3.1572653E-002, 8.1918129E+001, 0.0000000E+000, 2.9368202E+002, 2.9478581E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7584291E+004
 2.6290333E+001, 4.9256776E+002,-1.7336393E+002,-5.8023098E-002,-1.0462633E+002,-3.1581044E-002, 8.2456655E+001, 0.0000000E+000, 2.9635076E+002, 2.9694455E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7634381E+004
 2.6316151E+001, 4.9532213E+002,-1.7549317E+002,-5.8314834E-002,-1.0469917E+002,-3.1577846E-002, 8.2742319E+001, 0.0000000E+000, 2.9750965E+002, 2.9778222E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7667890E+004
 2.6341967E+001, 4.9291049E+002,-1.7491227E+002,-5.8314864E-002,-1.0474074E+002,-3.1504814E-002, 8.2382533E+001, 0.0000000E+000, 2.9672177E+002, 2.9555020E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7701335E+004
 2.6380692E+001, 4.9805766E+002,-1.7576061E+002,-5.7063742E-002,-1.0477409E+002,-3.1549485E-002, 8.3455579E+001, 0.0000000E+000, 2.9803204E+002, 3.0088993E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7751802E+004
 2.6406509E+001, 5.0256257E+002,-1.7617949E+002,-5.7902039E-002,-1.0481295E+002,-3.1557996E-002, 8.5091154E+001, 0.0000000E+000, 3.0469942E+002, 3.0657183E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7786180E+004
 2.6432325E+001, 4.9934923E+002,-1.7356207E+002,-5.8704769E-002,-1.0483906E+002,-3.1532720E-002, 8.5618726E+001, 0.0000000E+000, 3.0695456E+002, 3.0647658E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7820867E+004
 2.6471050E+001, 5.0162111E+002,-1.7642492E+002,-5.8130400E-002,-1.0485057E+002,-3.1544043E-002, 8.5893672E+001, 0.0000000E+000, 3.0673036E+002, 3.0614962E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7873067E+004
 2.6496868E+001, 5.0351076E+002,-1.7580729E+002,-5.7139859E-002,-1.0483764E+002,-3.1602639E-002, 8.6870908E+001, 0.0000000E+000, 3.0771690E+002, 3.0964800E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7908113E+004
 2.6522684E+001, 5.0464372E+002,-1.7280691E+002,-5.7392906E-002,-1.0481567E+002,-3.1647657E-002, 8.8450925E+001, 0.0000000E+000, 3.1269451E+002, 3.1538302E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7943755E+004
 2.6561409E+001, 5.0831538E+002,-1.7418091E+002,-5.8084772E-002,-1.0477616E+002,-3.1733077E-002, 9.0122438E+001, 0.0000000E+000, 3.1914282E+002, 3.1939093E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.7998444E+004
 2.6585840E+001, 5.0624397E+002,-1.7142943E+002,-5.7601848E-002,-1.0473218E+002,-3.1791232E-002, 9.0500040E+001, 0.0000000E+000, 3.2013689E+002, 3.2049300E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8033111E+004
 2.6620411E+001, 5.0529774E+002,-1.7407451E+002,-5.8000085E-002,-1.0470964E+002,-3.1765776E-002, 8.9896896E+001, 0.0000000E+000, 3.1832361E+002, 3.1632072E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8082014E+004
 2.6643457E+001, 5.0148172E+002,-1.7203590E+002,-5.7387366E-002,-1.0469966E+002,-3.1691047E-002, 8.9294204E+001, 0.0000000E+000, 3.1410246E+002, 3.1395129E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8114316E+004
 2.6675446E+001, 5.0537710E+002,-1.7135894E+002,-5.7009136E-002,-1.0470956E+002,-3.1685316E-002, 9.0465955E+001, 0.0000000E+000, 3.1739782E+002, 3.1968587E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8159576E+004
 2.6706142E+001, 5.0977537E+002,-1.7141902E+002,-5.7887199E-002,-1.0474651E+002,-3.1714552E-002, 9.1801614E+001, 0.0000000E+000, 3.2325638E+002, 3.2532185E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8203680E+004
 2.6736841E+001, 5.1373148E+002,-1.7323458E+002,-5.7890231E-002,-1.0480980E+002,-3.1717378E-002, 9.2713735E+001, 0.0000000E+000, 3.2804968E+002, 3.2831123E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8248337E+004
 2.6769585E+001, 5.1427245E+002,-1.7509206E+002,-5.8369187E-002,-1.0489164E+002,-3.1714406E-002, 9.2483686E+001, 0.0000000E+000, 3.2767281E+002, 3.2668235E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8295948E+004
 2.6792097E+001, 5.1156051E+002,-1.7406937E+002,-5.7537721E-002,-1.0495920E+002,-3.1763826E-002, 9.1768097E+001, 0.0000000E+000, 3.2461532E+002, 3.2421073E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8328397E+004
 2.6825865E+001, 5.0966973E+002,-1.7237861E+002,-5.7076272E-002,-1.0503149E+002,-3.1772056E-002, 9.2015343E+001, 0.0000000E+000, 3.2457099E+002, 3.2418612E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8377169E+004
 2.6859632E+001, 5.0863491E+002,-1.7189811E+002,-5.7507090E-002,-1.0511996E+002,-3.1834473E-002, 9.2083225E+001, 0.0000000E+000, 3.2314347E+002, 3.2361072E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8425913E+004
 2.6882145E+001, 5.0867647E+002,-1.7049822E+002,-5.7457950E-002,-1.0519153E+002,-3.1849046E-002, 9.2780349E+001, 0.0000000E+000, 3.2519963E+002, 3.2567776E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 4.8458675E+004
