s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 2.3647392E+001, 1.5594154E+003,-7.5651973E+002,-1.8404450E-001,-3.1579778E+002,-8.6249173E-002, 1.7297637E+002, 0.0000000E+000, 6.5047851E+002, 6.5980400E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1296657E+005
 2.3679472E+001, 1.6044622E+003,-7.6595823E+002,-1.8108208E-001,-3.1639336E+002,-8.6228058E-002, 1.8448070E+002, 0.0000000E+000, 6.8721709E+002, 7.0632402E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1305813E+005
 2.3700859E+001, 1.6513578E+003,-7.7228791E+002,-1.8172475E-001,-3.1682338E+002,-8.6102237E-002, 1.9726278E+002, 0.0000000E+000, 7.3730003E+002, 7.5924142E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1312337E+005
 2.3732939E+001, 1.6816915E+003,-7.7942448E+002,-1.8315828E-001,-3.1714072E+002,-8.6100496E-002, 2.0677801E+002, 0.0000000E+000, 7.8076286E+002, 7.9163504E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1322672E+005
 2.3765018E+001, 1.6949863E+003,-7.7890509E+002,-1.8394567E-001,-3.1730811E+002,-8.5902772E-002, 2.1388147E+002, 0.0000000E+000, 8.0803438E+002, 8.1238471E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1333404E+005
 2.3797098E+001, 1.7070567E+003,-7.7233733E+002,-1.8134095E-001,-3.1725640E+002,-8.5602909E-002, 2.2018597E+002, 0.0000000E+000, 8.2622342E+002, 8.3738200E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1344416E+005
 2.3829180E+001, 1.7036207E+003,-7.6313942E+002,-1.8245414E-001,-3.1713145E+002,-8.5487509E-002, 2.2446635E+002, 0.0000000E+000, 8.5194528E+002, 8.4754827E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1355743E+005
 2.3858931E+001, 1.6771451E+003,-7.5095361E+002,-1.8275701E-001,-3.1697495E+002,-8.5402252E-002, 2.2060851E+002, 0.0000000E+000, 8.3724872E+002, 8.2955687E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1366092E+005
 2.3887516E+001, 1.6270982E+003,-7.3101439E+002,-1.8243729E-001,-3.1682405E+002,-8.5277808E-002, 2.1195063E+002, 0.0000000E+000, 8.0275922E+002, 7.9094266E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1375673E+005
 2.3916103E+001, 1.5804972E+003,-7.1300250E+002,-1.8061586E-001,-3.1668750E+002,-8.5091232E-002, 2.0373372E+002, 0.0000000E+000, 7.6510807E+002, 7.5427517E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1384877E+005
 2.3943619E+001, 1.5334836E+003,-6.9930647E+002,-1.8321117E-001,-3.1654005E+002,-8.4735395E-002, 1.9357657E+002, 0.0000000E+000, 7.2193874E+002, 7.1094567E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1393303E+005
 2.3977451E+001, 1.4797792E+003,-6.8931308E+002,-1.8750113E-001,-3.1636892E+002,-8.4404285E-002, 1.8048998E+002, 0.0000000E+000, 6.7020091E+002, 6.5431532E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1403000E+005
 2.4002825E+001, 1.4190557E+003,-6.8054951E+002,-1.8363401E-001,-3.1615494E+002,-8.4608291E-002, 1.6399560E+002, 0.0000000E+000, 6.0235038E+002, 5.8607865E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1409622E+005
 2.4036657E+001, 1.3739126E+003,-6.7513272E+002,-1.8206746E-001,-3.1590333E+002,-8.4958974E-002, 1.5021262E+002, 0.0000000E+000, 5.4604701E+002, 5.3282211E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1417708E+005
 2.4062033E+001, 1.3364723E+003,-6.7584610E+002,-1.8593187E-001,-3.1561941E+002,-8.5176444E-002, 1.3639179E+002, 0.0000000E+000, 4.9573356E+002, 4.8112742E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1423226E+005
 2.4095865E+001, 1.3076123E+003,-6.8002580E+002,-1.8212061E-001,-3.1536627E+002,-8.5327863E-002, 1.2310132E+002, 0.0000000E+000, 4.4305236E+002, 4.3505409E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1429840E+005
 2.4121239E+001, 1.2912491E+003,-6.8946556E+002,-1.8372107E-001,-3.1519846E+002,-8.5336519E-002, 1.1259046E+002, 0.0000000E+000, 4.0783051E+002, 3.9890650E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1434385E+005
 2.4155071E+001, 1.2881229E+003,-7.0340742E+002,-1.8191316E-001,-3.1506994E+002,-8.5735711E-002, 1.0432665E+002, 0.0000000E+000, 3.7734058E+002, 3.7370449E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1439967E+005
 2.4180445E+001, 1.3001589E+003,-7.1791044E+002,-1.8089253E-001,-3.1492948E+002,-8.6001436E-002, 1.0026447E+002, 0.0000000E+000, 3.6533437E+002, 3.6731658E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1443964E+005
 2.4214277E+001, 1.3136776E+003,-7.2542197E+002,-1.8211759E-001,-3.1484377E+002,-8.6152649E-002, 1.0047181E+002, 0.0000000E+000, 3.7173150E+002, 3.7361545E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1449297E+005
 2.4248110E+001, 1.3342539E+003,-7.3219612E+002,-1.8058091E-001,-3.1500168E+002,-8.6388730E-002, 1.0282156E+002, 0.0000000E+000, 3.8228613E+002, 3.8961066E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1454716E+005
 2.4273485E+001, 1.3723607E+003,-7.4504716E+002,-1.8111719E-001,-3.1545576E+002,-8.6487131E-002, 1.0920574E+002, 0.0000000E+000, 4.1211934E+002, 4.2079591E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1459029E+005
 2.4307318E+001, 1.4015001E+003,-7.5328431E+002,-1.8292644E-001,-3.1613169E+002,-8.6532589E-002, 1.1611151E+002, 0.0000000E+000, 4.4205567E+002, 4.4792615E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1465155E+005
 2.4333538E+001, 1.4372336E+003,-7.5680373E+002,-1.8044865E-001,-3.1694395E+002,-8.6602092E-002, 1.2516862E+002, 0.0000000E+000, 4.7452232E+002, 4.8838744E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1470235E+005
 2.4361448E+001, 1.4717489E+003,-7.6504914E+002,-1.8294209E-001,-3.1772253E+002,-8.6545496E-002, 1.3495029E+002, 0.0000000E+000, 5.1592112E+002, 5.2365798E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1476099E+005
 2.4398664E+001, 1.4916050E+003,-7.6538315E+002,-1.8097988E-001,-3.1861305E+002,-8.6306959E-002, 1.4111395E+002, 0.0000000E+000, 5.3910147E+002, 5.4845550E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1484274E+005
 2.4426577E+001, 1.4954331E+003,-7.6166743E+002,-1.8456306E-001,-3.1947554E+002,-8.6117408E-002, 1.4458838E+002, 0.0000000E+000, 5.5640077E+002, 5.5860778E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1490601E+005
 2.4454489E+001, 1.4949752E+003,-7.5683023E+002,-1.8204886E-001,-3.2018521E+002,-8.5915707E-002, 1.4592833E+002, 0.0000000E+000, 5.6282598E+002, 5.6362014E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1496992E+005
 2.4482401E+001, 1.4886611E+003,-7.5061923E+002,-1.8281230E-001,-3.2084337E+002,-8.5841824E-002, 1.4721550E+002, 0.0000000E+000, 5.6447711E+002, 5.6414533E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1503440E+005
 2.4510311E+001, 1.4888784E+003,-7.4713536E+002,-1.8231817E-001,-3.2141911E+002,-8.5816257E-002, 1.4829949E+002, 0.0000000E+000, 5.6630988E+002, 5.6835532E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1509927E+005
 2.4547527E+001, 1.4924368E+003,-7.4589816E+002,-1.8271695E-001,-3.2193003E+002,-8.5924295E-002, 1.5105774E+002, 0.0000000E+000, 5.7177565E+002, 5.7539771E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1518710E+005
 2.4576370E+001, 1.5191861E+003,-7.5207785E+002,-1.8269429E-001,-3.2223158E+002,-8.5976856E-002, 1.5811095E+002, 0.0000000E+000, 5.9592203E+002, 6.0271900E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1525827E+005
 2.4607073E+001, 1.5523391E+003,-7.5901101E+002,-1.8198197E-001,-3.2229340E+002,-8.5950492E-002, 1.6651580E+002, 0.0000000E+000, 6.2453218E+002, 6.3728260E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1533760E+005
 2.4635326E+001, 1.5853581E+003,-7.6710550E+002,-1.8210043E-001,-3.2225353E+002,-8.5760667E-002, 1.7522973E+002, 0.0000000E+000, 6.6254994E+002, 6.7096097E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1541473E+005
 2.4662354E+001, 1.6009743E+003,-7.7098171E+002,-1.8603233E-001,-3.2214615E+002,-8.5557797E-002, 1.8075658E+002, 0.0000000E+000, 6.8725835E+002, 6.8833139E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1549125E+005
 2.4698391E+001, 1.6000190E+003,-7.6951769E+002,-1.8238514E-001,-3.2194597E+002,-8.5253058E-002, 1.8296717E+002, 0.0000000E+000, 6.9262757E+002, 6.9125485E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1559474E+005
 2.4725420E+001, 1.6029433E+003,-7.6883982E+002,-1.8258733E-001,-3.2172530E+002,-8.5228613E-002, 1.8481753E+002, 0.0000000E+000, 6.9589213E+002, 6.9692787E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1567297E+005
 2.4752449E+001, 1.6041996E+003,-7.7278433E+002,-1.8444698E-001,-3.2161082E+002,-8.5468987E-002, 1.8529494E+002, 0.0000000E+000, 6.9333952E+002, 6.9482943E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1575138E+005
 2.4788486E+001, 1.6134216E+003,-7.7390684E+002,-1.8116814E-001,-3.2177776E+002,-8.6033627E-002, 1.8864412E+002, 0.0000000E+000, 7.0424097E+002, 7.0611390E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1585786E+005
 2.4815514E+001, 1.5942006E+003,-7.6629186E+002,-1.8368415E-001,-3.2226548E+002,-8.6029279E-002, 1.8615688E+002, 0.0000000E+000, 6.9955007E+002, 6.9153046E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1593727E+005
 2.4842543E+001, 1.5681866E+003,-7.5737654E+002,-1.8211628E-001,-3.2288951E+002,-8.5955894E-002, 1.8010047E+002, 0.0000000E+000, 6.7616216E+002, 6.6775295E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1601421E+005
 2.4878580E+001, 1.5383898E+003,-7.4623233E+002,-1.8171090E-001,-3.2369777E+002,-8.5796549E-002, 1.7292209E+002, 0.0000000E+000, 6.4726462E+002, 6.4111427E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1611250E+005
 2.4905607E+001, 1.5261827E+003,-7.3957760E+002,-1.7802354E-001,-3.2444053E+002,-8.6405912E-002, 1.6989631E+002, 0.0000000E+000, 6.3194761E+002, 6.3179649E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1618458E+005
 2.4932636E+001, 1.5109716E+003,-7.3591883E+002,-1.8263782E-001,-3.2496742E+002,-8.6703109E-002, 1.6543534E+002, 0.0000000E+000, 6.2143955E+002, 6.1525132E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1625520E+005
 2.4968674E+001, 1.4884300E+003,-7.3193343E+002,-1.8214476E-001,-3.2544629E+002,-8.6533306E-002, 1.5725644E+002, 0.0000000E+000, 5.9430899E+002, 5.8803806E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1634475E+005
 2.4995703E+001, 1.4858903E+003,-7.3446045E+002,-1.8290824E-001,-3.2598244E+002,-8.6163278E-002, 1.5252287E+002, 0.0000000E+000, 5.7933595E+002, 5.7770122E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1640966E+005
 2.5022730E+001, 1.4735652E+003,-7.3942504E+002,-1.8478128E-001,-3.2659411E+002,-8.6158247E-002, 1.4588157E+002, 0.0000000E+000, 5.6028565E+002, 5.5315671E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1647207E+005
 2.5058767E+001, 1.4636639E+003,-7.4569163E+002,-1.8253571E-001,-3.2750626E+002,-8.6886137E-002, 1.3874832E+002, 0.0000000E+000, 5.3485549E+002, 5.2894491E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1655113E+005
 2.5085796E+001, 1.4573802E+003,-7.5237874E+002,-1.8034712E-001,-3.2857323E+002,-8.6816218E-002, 1.3397471E+002, 0.0000000E+000, 5.1299344E+002, 5.1013583E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1660815E+005
 2.5112825E+001, 1.4793431E+003,-7.6211145E+002,-1.8095678E-001,-3.2957730E+002,-8.6745183E-002, 1.3540924E+002, 0.0000000E+000, 5.1343331E+002, 5.2279588E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1666514E+005
 2.5148863E+001, 1.5118371E+003,-7.7803287E+002,-1.8262661E-001,-3.3071421E+002,-8.6720130E-002, 1.4207173E+002, 0.0000000E+000, 5.3935766E+002, 5.4489236E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1674494E+005
 2.5175890E+001, 1.5422818E+003,-7.9268659E+002,-1.8097077E-001,-3.3162447E+002,-8.6831241E-002, 1.4963160E+002, 0.0000000E+000, 5.6139471E+002, 5.6733453E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1680801E+005
 2.5202919E+001, 1.5707901E+003,-7.9933551E+002,-1.7991056E-001,-3.3218536E+002,-8.6911880E-002, 1.5753103E+002, 0.0000000E+000, 5.8792815E+002, 5.9653348E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1687429E+005
 2.5238956E+001, 1.5825364E+003,-8.0128497E+002,-1.8303597E-001,-3.3262319E+002,-8.6783258E-002, 1.6257748E+002, 0.0000000E+000, 6.0571412E+002, 6.1093586E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1696583E+005
 2.5268688E+001, 1.5976379E+003,-7.9678135E+002,-1.8031870E-001,-3.3290748E+002,-8.7010552E-002, 1.6981416E+002, 0.0000000E+000, 6.3317258E+002, 6.3749587E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1704480E+005
 2.5298418E+001, 1.5960054E+003,-7.9164402E+002,-1.8332092E-001,-3.3305775E+002,-8.7153159E-002, 1.7231710E+002, 0.0000000E+000, 6.4270699E+002, 6.4335029E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1712520E+005
 2.5328150E+001, 1.5800446E+003,-7.8053163E+002,-1.8111059E-001,-3.3313187E+002,-8.7234616E-002, 1.7133786E+002, 0.0000000E+000, 6.3825503E+002, 6.3745058E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1720515E+005
 2.5357880E+001, 1.5790024E+003,-7.6870900E+002,-1.7796847E-001,-3.3319593E+002,-8.7295977E-002, 1.7468525E+002, 0.0000000E+000, 6.4534172E+002, 6.5151748E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1728623E+005
 2.5387611E+001, 1.5938698E+003,-7.6942146E+002,-1.7993316E-001,-3.3326915E+002,-8.7137207E-002, 1.7925954E+002, 0.0000000E+000, 6.6564182E+002, 6.7017167E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1736958E+005
 2.5417343E+001, 1.6061694E+003,-7.7270969E+002,-1.8367958E-001,-3.3339904E+002,-8.7026917E-002, 1.8232017E+002, 0.0000000E+000, 6.8373984E+002, 6.8211016E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1745466E+005
 2.5447073E+001, 1.5874098E+003,-7.7016440E+002,-1.8246619E-001,-3.3355844E+002,-8.6768854E-002, 1.7780136E+002, 0.0000000E+000, 6.6944953E+002, 6.6121905E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1753809E+005
 2.5473314E+001, 1.5644059E+003,-7.6491857E+002,-1.8132428E-001,-3.3372699E+002,-8.6574929E-002, 1.7165793E+002, 0.0000000E+000, 6.4419629E+002, 6.3715038E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1760915E+005
 2.5508303E+001, 1.5185274E+003,-7.5845588E+002,-1.8337331E-001,-3.3388494E+002,-8.6775083E-002, 1.5889230E+002, 0.0000000E+000, 5.9971404E+002, 5.8480874E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1769761E+005
 2.5534544E+001, 1.4764304E+003,-7.5222112E+002,-1.7992687E-001,-3.3398462E+002,-8.6791626E-002, 1.4497294E+002, 0.0000000E+000, 5.4693058E+002, 5.3493090E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1775812E+005
 2.5560785E+001, 1.4386736E+003,-7.4657289E+002,-1.8145685E-001,-3.3397904E+002,-8.6669709E-002, 1.3372716E+002, 0.0000000E+000, 5.0508419E+002, 4.9158070E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1781398E+005
 2.5595774E+001, 1.4031721E+003,-7.4299317E+002,-1.8085308E-001,-3.3390606E+002,-8.6767241E-002, 1.2155860E+002, 0.0000000E+000, 4.5509460E+002, 4.4756381E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1788141E+005
 2.5622015E+001, 1.3897316E+003,-7.4461166E+002,-1.8156469E-001,-3.3384095E+002,-8.6579917E-002, 1.1454572E+002, 0.0000000E+000, 4.3155849E+002, 4.2555653E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1792899E+005
 2.5657003E+001, 1.4028665E+003,-7.5516676E+002,-1.8187867E-001,-3.3382396E+002,-8.6667163E-002, 1.1391851E+002, 0.0000000E+000, 4.2738184E+002, 4.2752578E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1799158E+005
 2.5683245E+001, 1.4278946E+003,-7.7066207E+002,-1.7804775E-001,-3.3384724E+002,-8.6984983E-002, 1.1592074E+002, 0.0000000E+000, 4.3162534E+002, 4.3904102E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1803887E+005
 2.5718233E+001, 1.4582865E+003,-7.8649499E+002,-1.8157170E-001,-3.3388396E+002,-8.6904971E-002, 1.2190419E+002, 0.0000000E+000, 4.5366805E+002, 4.5954329E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1810532E+005
 2.5747099E+001, 1.4839551E+003,-7.9524031E+002,-1.8344135E-001,-3.3401466E+002,-8.6881721E-002, 1.2799866E+002, 0.0000000E+000, 4.7756925E+002, 4.8242849E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1816298E+005
 2.5775965E+001, 1.5046921E+003,-7.9606095E+002,-1.7752633E-001,-3.3428913E+002,-8.6845012E-002, 1.3459191E+002, 0.0000000E+000, 4.9850106E+002, 5.0866958E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1822327E+005
 2.5804829E+001, 1.5207285E+003,-7.9535661E+002,-1.8232312E-001,-3.3472308E+002,-8.6966817E-002, 1.4154941E+002, 0.0000000E+000, 5.2623178E+002, 5.3192892E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1828699E+005
 2.5833694E+001, 1.5604041E+003,-7.9887032E+002,-1.7668994E-001,-3.3524318E+002,-8.7267096E-002, 1.5139860E+002, 0.0000000E+000, 5.5887239E+002, 5.7742527E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1835450E+005
 2.5862560E+001, 1.5889902E+003,-8.0104662E+002,-1.8166499E-001,-3.3581199E+002,-8.7493820E-002, 1.6163150E+002, 0.0000000E+000, 6.0596910E+002, 6.1349393E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1842727E+005
 2.5891426E+001, 1.5980967E+003,-7.9690864E+002,-1.8205097E-001,-3.3638149E+002,-8.7100708E-002, 1.6667179E+002, 0.0000000E+000, 6.2902816E+002, 6.3120921E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1850258E+005
 2.5920290E+001, 1.5917607E+003,-7.9166406E+002,-1.8254027E-001,-3.3698059E+002,-8.6571827E-002, 1.6739721E+002, 0.0000000E+000, 6.3445832E+002, 6.3024419E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1857855E+005
 2.5954027E+001, 1.5664232E+003,-7.8074418E+002,-1.8225400E-001,-3.3756793E+002,-8.6623352E-002, 1.6400129E+002, 0.0000000E+000, 6.1894028E+002, 6.1184351E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1866578E+005
 2.5986181E+001, 1.5381410E+003,-7.7005170E+002,-1.8179595E-001,-3.3796835E+002,-8.6662933E-002, 1.5826662E+002, 0.0000000E+000, 5.8903201E+002, 5.8811913E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1874574E+005
 2.6012709E+001, 1.5128347E+003,-7.6317044E+002,-1.8406331E-001,-3.3811735E+002,-8.6469193E-002, 1.5394278E+002, 0.0000000E+000, 5.7691655E+002, 5.6521917E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1881043E+005
 2.6048079E+001, 1.4839861E+003,-7.5913038E+002,-1.8175534E-001,-3.3808490E+002,-8.6575601E-002, 1.4521896E+002, 0.0000000E+000, 5.4219062E+002, 5.3172149E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1889188E+005
 2.6074604E+001, 1.4418249E+003,-7.5411272E+002,-1.8355983E-001,-3.3799044E+002,-8.6621311E-002, 1.3306811E+002, 0.0000000E+000, 4.9474774E+002, 4.8251966E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1894800E+005
 2.6101131E+001, 1.4177181E+003,-7.4888122E+002,-1.7937241E-001,-3.3791578E+002,-8.6677241E-002, 1.2587834E+002, 0.0000000E+000, 4.6206198E+002, 4.5653337E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1900079E+005
 2.6137384E+001, 1.4131357E+003,-7.5341488E+002,-1.7918057E-001,-3.3790247E+002,-8.6954061E-002, 1.2090188E+002, 0.0000000E+000, 4.4369426E+002, 4.4245408E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1906977E+005
 2.6166565E+001, 1.4382732E+003,-7.6710940E+002,-1.8285923E-001,-3.3797870E+002,-8.6637865E-002, 1.2138339E+002, 0.0000000E+000, 4.5185942E+002, 4.5429901E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1912534E+005
 2.6195744E+001, 1.4426503E+003,-7.7734618E+002,-1.8272803E-001,-3.3807925E+002,-8.6488575E-002, 1.1901331E+002, 0.0000000E+000, 4.4977583E+002, 4.4596900E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1918009E+005
 2.6224924E+001, 1.4242074E+003,-7.8192877E+002,-1.8003480E-001,-3.3819999E+002,-8.6490114E-002, 1.1202250E+002, 0.0000000E+000, 4.2349115E+002, 4.1583459E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1923188E+005
 2.6254103E+001, 1.4377004E+003,-7.7903726E+002,-1.8052746E-001,-3.3839495E+002,-8.6437141E-002, 1.1356991E+002, 0.0000000E+000, 4.2500662E+002, 4.3357111E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1928343E+005
 2.6283283E+001, 1.4468164E+003,-7.8150005E+002,-1.8193779E-001,-3.3869874E+002,-8.6524878E-002, 1.1703959E+002, 0.0000000E+000, 4.4452056E+002, 4.4338872E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1933701E+005
 2.6312462E+001, 1.4480081E+003,-7.8216015E+002,-1.8216709E-001,-3.3902387E+002,-8.6548913E-002, 1.1756775E+002, 0.0000000E+000, 4.4382050E+002, 4.4412314E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1939079E+005
 2.6346132E+001, 1.4494516E+003,-7.7768795E+002,-1.8224702E-001,-3.3922744E+002,-8.6314861E-002, 1.1968143E+002, 0.0000000E+000, 4.5056498E+002, 4.5194905E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1945389E+005
 2.6371384E+001, 1.4550713E+003,-7.7909284E+002,-1.8136650E-001,-3.3927520E+002,-8.6350691E-002, 1.2092499E+002, 0.0000000E+000, 4.5687601E+002, 4.5736049E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1950180E+005
 2.6405054E+001, 1.4603271E+003,-7.8050476E+002,-1.8044823E-001,-3.3926783E+002,-8.6895840E-002, 1.2164801E+002, 0.0000000E+000, 4.5782837E+002, 4.6193513E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1956581E+005
 2.6431990E+001, 1.4708152E+003,-7.8238169E+002,-1.8309300E-001,-3.3925828E+002,-8.7133642E-002, 1.2440867E+002, 0.0000000E+000, 4.7387317E+002, 4.7331371E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1961840E+005
 2.6469027E+001, 1.4753226E+003,-7.8347110E+002,-1.8112919E-001,-3.3913948E+002,-8.7090737E-002, 1.2632824E+002, 0.0000000E+000, 4.7584819E+002, 4.7877207E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1969150E+005
 2.6496803E+001, 1.4949190E+003,-7.8630518E+002,-1.8045404E-001,-3.3891477E+002,-8.6705869E-002, 1.3301615E+002, 0.0000000E+000, 4.9438871E+002, 5.0244805E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1974898E+005
 2.6524580E+001, 1.5412010E+003,-7.9430931E+002,-1.8122757E-001,-3.3870521E+002,-8.6678537E-002, 1.4454503E+002, 0.0000000E+000, 5.3555332E+002, 5.5246360E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1981098E+005
 2.6552359E+001, 1.5821656E+003,-8.0805208E+002,-1.8460308E-001,-3.3852347E+002,-8.6536334E-002, 1.5448567E+002, 0.0000000E+000, 5.8241512E+002, 5.8980463E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 1.1987784E+005
